Date,Open,High,Low,Close,Adj Close,Volume
2020-12-09,4.733149,4.936303,4.628309,4.861897,4.861897,477599466
2020-12-10,4.863700,4.912512,4.749417,4.797596,4.797596,299121449
2020-12-11,4.798060,4.804924,4.546074,4.621052,4.621052,366039075
2020-12-12,4.619786,4.797783,4.615325,4.740454,4.740454,282782417
2020-12-13,4.740725,4.995000,4.735164,4.891212,4.891212,280953204
2020-12-14,4.891505,5.002225,4.835016,4.898082,4.898082,204385757
2020-12-15,4.897907,5.282553,4.854383,5.249607,5.249607,354033042
2020-12-16,5.248825,5.361890,5.124767,5.359314,5.359314,508481878
2020-12-17,5.359304,5.726208,5.292484,5.343968,5.343968,863948412
2020-12-18,5.344195,5.503851,5.258786,5.367641,5.367641,607402856
2020-12-19,5.367060,5.567254,5.287727,5.338945,5.338945,517648631
2020-12-20,5.338882,5.429290,5.090574,5.188476,5.188476,519415555
2020-12-21,5.188238,5.412279,4.806443,4.890546,4.890546,665375358
2020-12-22,4.888161,5.173240,4.814807,5.154830,5.154830,697260532
2020-12-23,5.154474,5.184190,4.619133,4.710613,4.710613,665441295
2020-12-24,4.711977,5.196156,4.655312,5.128821,5.128821,646511051
2020-12-25,5.127846,5.272006,5.043451,5.214210,5.214210,512565394
2020-12-26,5.214895,5.273874,5.093932,5.182181,5.182181,484934518
2020-12-27,5.181959,5.394439,4.952185,5.136191,5.136191,784179881
2020-12-28,5.136391,6.644754,5.122084,6.588822,6.588822,1746628677
2020-12-29,6.582754,7.607136,6.198066,7.519257,7.519257,2717983832
2020-12-30,7.519160,7.651448,7.088113,7.254300,7.254300,2059017629
2020-12-31,7.250568,9.430130,7.169960,9.292508,9.292508,2751292067
2021-01-01,9.288180,9.416587,8.120194,8.306819,8.306819,2791211123
2021-01-02,8.305492,9.761335,7.943290,9.208837,9.208837,3049232407
2021-01-03,9.209648,10.457493,8.873362,10.033283,10.033283,3032883074
2021-01-04,10.062048,10.505565,8.777210,9.469611,9.469611,2893262630
2021-01-05,9.475802,10.041344,9.084263,9.701656,9.701656,2080742171
2021-01-06,9.707113,10.371598,9.489743,10.096068,10.096068,2382484175
2021-01-07,10.094014,10.629005,9.496402,9.644585,9.644585,2521342761
2021-01-08,9.645126,9.795449,8.861684,9.307135,9.307135,2350202788
2021-01-09,9.305773,9.823151,9.053466,9.777765,9.777765,1478813230
2021-01-10,9.777318,9.994553,8.752951,9.305048,9.305048,1603968712
2021-01-11,9.304654,9.304654,7.228590,8.276440,8.276440,3251043299
2021-01-12,8.272259,8.616104,7.973653,8.264148,8.264148,1918790089
2021-01-13,8.265112,11.299746,7.989519,10.957710,10.957710,2915711373
2021-01-14,10.947876,14.549703,10.925012,14.539050,14.539050,5405054869
2021-01-15,14.522520,14.855377,11.851579,13.212381,13.212381,6159630996
2021-01-16,13.198050,19.322062,13.185754,18.180424,18.180424,8917081506
2021-01-17,18.150343,18.150343,16.408960,16.984255,16.984255,6091648732
2021-01-18,16.997017,18.101706,15.824630,16.512926,16.512926,3888179752
2021-01-19,16.521078,17.467545,16.048328,16.468510,16.468510,3414422602
2021-01-20,16.452497,18.125744,14.833469,17.948931,17.948931,4624508717
2021-01-21,17.979416,18.060772,15.052482,15.944838,15.944838,4843725549
2021-01-22,15.931008,17.983864,14.891926,17.161442,17.161442,2991599976
2021-01-23,17.159592,18.753698,16.870321,18.598200,18.598200,2842317183
2021-01-24,18.600634,18.724527,17.380526,17.999649,17.999649,2800444854
2021-01-25,17.997595,19.051947,17.119707,17.250456,17.250456,3351498659
2021-01-26,17.244648,17.769098,16.075432,17.117762,17.117762,2588253411
2021-01-27,17.116114,17.116114,15.084266,15.504861,15.504861,2973163194
2021-01-28,15.498237,16.925337,15.356571,16.859137,16.859137,3192851612
2021-01-29,17.102669,17.642790,16.032001,16.841612,16.841612,3657663583
2021-01-30,16.836748,17.050156,16.161949,16.506908,16.506908,1998709420
2021-01-31,16.511580,17.456100,15.813972,16.121315,16.121315,2540474629
2021-02-01,16.123022,16.516582,15.743364,16.375776,16.375776,2228986208
2021-02-02,16.381334,17.603918,16.039333,17.263256,17.263256,2658383686
2021-02-03,17.247204,20.733652,16.840366,20.733652,20.733652,4685307862
2021-02-04,20.728294,21.555948,19.043312,19.702183,19.702183,4858842246
2021-02-05,19.688629,21.283489,19.531710,20.902676,20.902676,3387079061
2021-02-06,20.892113,21.298307,19.814205,20.395479,20.395479,2622835076
2021-02-07,20.390621,20.777479,18.623793,19.793615,19.793615,3038407999
2021-02-08,19.781420,23.608170,19.233234,23.031898,23.031898,4736654531
2021-02-09,23.030058,24.054413,22.369637,23.129965,23.129965,3446396914
2021-02-10,23.113016,24.786268,22.136305,23.585051,23.585051,4203061885
2021-02-11,23.590525,25.577707,23.333549,25.230295,25.230295,4060334812
2021-02-12,25.174124,29.668530,24.549881,28.691257,28.691257,4562466560
2021-02-13,28.687117,30.146414,27.473082,28.016726,28.016726,4947621076
2021-02-14,28.013494,29.372906,26.543987,27.095736,27.095736,3550653217
2021-02-15,27.064634,29.448111,23.612612,27.780893,27.780893,5407907535
2021-02-16,27.763529,30.973860,26.960911,30.159910,30.159910,5274752208
2021-02-17,30.164309,32.347946,29.732840,31.986658,31.986658,4292546900
2021-02-18,31.981354,32.578300,30.629948,31.180639,31.180639,1992921511
2021-02-19,31.188147,34.989700,29.627645,34.792217,34.792217,3466759116
2021-02-20,34.797115,42.063049,34.797115,39.242176,39.242176,6056666198
2021-02-21,39.171200,40.474648,38.154545,39.696228,39.696228,3721239427
2021-02-22,39.696251,39.696251,31.362598,37.689480,37.689480,5770512363
2021-02-23,37.664928,37.714169,26.757643,34.300774,34.300774,7502138162
2021-02-24,34.330860,36.752567,31.975445,33.633545,33.633545,4724242062
2021-02-25,33.621174,35.079182,31.059273,31.080660,31.080660,3470266685
2021-02-26,31.143730,33.497753,28.104012,31.346090,31.346090,5147313878
2021-02-27,31.396252,35.524109,31.396252,33.449368,33.449368,4507278636
2021-02-28,33.454475,34.608173,29.963148,33.607258,33.607258,4567616883
2021-03-01,33.643158,35.584927,33.190712,35.584927,35.584927,3311498739
2021-03-02,35.588783,37.756416,34.592426,36.153118,36.153118,3752858101
2021-03-03,36.158310,38.548489,36.157448,37.043320,37.043320,2683665084
2021-03-04,37.038254,38.276112,34.451740,35.330311,35.330311,2868268909
2021-03-05,35.315254,35.315254,31.580065,33.724472,33.724472,3035955286
2021-03-06,33.685040,34.154377,32.182194,33.433693,33.433693,1637892896
2021-03-07,33.433842,35.219852,33.394974,35.188660,35.188660,1607577506
2021-03-08,35.179600,35.491920,33.509830,34.913754,34.913754,1855547495
2021-03-09,34.930920,38.747890,34.602131,38.194191,38.194191,3020766952
2021-03-10,38.179161,39.415619,36.439114,37.566944,37.566944,3143656899
2021-03-11,37.543221,37.971542,35.957386,36.882496,36.882496,2563507906
2021-03-12,36.889606,37.427666,34.685505,35.986954,35.986954,2198904040
2021-03-13,35.988693,38.153183,34.809780,37.157810,37.157810,2115307643
2021-03-14,37.170063,37.871597,36.337421,36.579250,36.579250,1640191647
2021-03-15,36.561100,38.381706,34.133301,34.357517,34.357517,2905566504
2021-03-16,34.343380,35.453289,32.241772,35.430832,35.430832,2518683414
2021-03-17,35.436008,36.358437,34.562584,36.141365,36.141365,2111418087
2021-03-18,36.108521,36.946239,35.455112,35.517223,35.517223,1639504240
2021-03-19,35.498119,38.966839,34.890217,38.272690,38.272690,2491198971
2021-03-20,38.288956,40.131458,37.336246,37.350479,37.350479,2133559565
2021-03-21,37.356350,38.154198,36.199940,36.793610,36.793610,1930244845
2021-03-22,36.792980,37.783882,35.402905,35.537544,35.537544,1929884756
2021-03-23,35.506939,36.402058,34.265068,34.460464,34.460464,1728982595
2021-03-24,34.452271,36.149006,28.338356,30.436436,30.436436,2729222673
2021-03-25,30.363176,31.234999,28.668222,29.982208,29.982208,3433822540
2021-03-26,29.969061,33.438625,29.936052,33.200386,33.200386,1735749439
2021-03-27,33.201748,33.532738,31.230959,32.661049,32.661049,1518535916
2021-03-28,32.642197,33.247307,31.467848,32.297894,32.297894,1138942373
2021-03-29,32.294109,34.688591,31.859144,34.373604,34.373604,1639815517
2021-03-30,34.364590,34.782276,33.612774,34.066860,34.066860,1281200871
2021-03-31,34.075130,38.195705,33.515579,37.027012,37.027012,3527967413
2021-04-01,37.091789,38.994640,36.192875,37.672878,37.672878,2811720574
2021-04-02,37.634003,41.380028,36.893692,41.164284,41.164284,2824216498
2021-04-03,41.181774,46.852703,41.071392,41.646030,41.646030,5242091096
2021-04-04,41.612789,45.217697,41.077255,44.652210,44.652210,3120632809
2021-04-05,44.665859,45.848614,42.254982,45.797230,45.797230,2937995182
2021-04-06,45.809883,46.228710,41.863831,43.430199,43.430199,3105511689
2021-04-07,43.420708,43.476429,38.046631,39.594013,39.594013,3804483298
2021-04-08,39.626659,41.505451,39.353764,41.365952,41.365952,1864637395
2021-04-09,41.352039,42.054798,40.164490,40.849308,40.849308,1318352700
2021-04-10,40.834583,42.748909,39.983257,41.626152,41.626152,1647212348
2021-04-11,41.613277,41.931141,39.987293,41.423397,41.423397,1534168402
2021-04-12,41.417294,41.731190,39.453617,40.497498,40.497498,1787924966
2021-04-13,40.449169,43.321964,39.860168,42.947910,42.947910,2556927711
2021-04-14,42.897575,44.534260,40.112778,42.640842,42.640842,2954854988
2021-04-15,42.572529,44.300522,41.516823,43.515968,43.515968,2266870611
2021-04-16,43.466961,43.798004,40.163822,41.537975,41.537975,2697585009
2021-04-17,41.513165,48.360451,41.498756,42.535950,42.535950,4593280503
2021-04-18,42.562031,43.106678,32.870373,37.347431,37.347431,5942657694
2021-04-19,37.373474,38.693230,34.065147,34.816669,34.816669,2813475560
2021-04-20,34.715572,35.728565,31.642418,35.444435,35.444435,3357861319
2021-04-21,35.461788,36.260265,33.108250,33.871029,33.871029,2811533459
2021-04-22,33.793720,36.713581,32.810593,32.988476,32.988476,3470349242
2021-04-23,32.955112,33.455231,27.130444,32.227985,32.227985,4380184942
2021-04-24,32.255932,32.393082,28.567087,28.932833,28.932833,2000992624
2021-04-25,28.968763,31.261881,28.184216,29.762489,29.762489,1620694353
2021-04-26,29.813658,33.452320,29.784292,33.406628,33.406628,2200104405
2021-04-27,33.418903,34.922016,33.190323,34.703159,34.703159,1844667809
2021-04-28,34.792046,35.346615,32.645016,33.967552,33.967552,1856657053
2021-04-29,33.964973,35.968155,32.991276,35.968155,35.968155,1827249049
2021-04-30,35.977894,36.795033,35.135654,36.540665,36.540665,2210863082
2021-05-01,36.517673,37.361462,35.909569,36.929684,36.929684,1596159168
2021-05-02,36.897781,37.164719,35.603996,36.654530,36.654530,1423486755
2021-05-03,36.639145,38.256828,36.622818,37.255207,37.255207,1857108732
2021-05-04,37.256771,37.911800,34.628670,34.853508,34.853508,2627951840
2021-05-05,34.767815,40.718441,34.535267,40.495045,40.495045,3300471923
2021-05-06,40.442459,43.732998,38.055470,41.533466,41.533466,4088642953
2021-05-07,41.576817,42.582001,38.419960,39.929852,39.929852,3016255239
2021-05-08,39.878448,40.591347,38.776680,39.832691,39.832691,1754219539
2021-05-09,39.889889,40.549805,38.280056,40.312843,40.312843,2294525692
2021-05-10,40.300224,41.787823,32.659714,36.541771,36.541771,3187436826
2021-05-11,36.510044,38.642284,35.585224,38.642284,38.642284,2263017018
2021-05-12,38.651222,42.413006,34.031391,34.031391,34.031391,3698746095
2021-05-13,35.056870,41.787979,33.150982,40.031654,40.031654,7032709584
2021-05-14,39.967552,47.963886,39.457359,47.945938,47.945938,5633438540
2021-05-15,47.959782,49.692959,42.976322,43.538631,43.538631,6487556686
2021-05-16,43.531631,46.640377,39.453522,42.631512,42.631512,4268621267
2021-05-17,42.386211,42.386211,35.430058,38.710159,38.710159,4779518016
2021-05-18,38.631367,42.600018,37.850582,40.645355,40.645355,3914013746
2021-05-19,40.688820,41.340519,18.635315,25.227142,25.227142,10069997172
2021-05-20,25.060495,31.229704,21.279379,29.150570,29.150570,6694931133
2021-05-21,29.015823,30.980139,20.029606,24.463970,24.463970,6442011513
2021-05-22,24.468996,24.601328,20.484144,22.014524,22.014524,4379003452
2021-05-23,22.069677,23.464121,13.822857,18.029442,18.029442,6002858936
2021-05-24,17.922501,23.488632,17.208324,23.199089,23.199089,4412004564
2021-05-25,23.257433,24.203800,19.757860,22.130131,22.130131,3303527397
2021-05-26,22.185699,24.740444,21.673191,24.549688,24.549688,3100578186
2021-05-27,24.546219,24.898315,21.809864,23.852982,23.852982,2755550527
2021-05-28,23.976791,26.115757,20.127405,21.410093,21.410093,4521086730
2021-05-29,21.367643,22.271090,18.807243,19.863375,19.863375,2392272347
2021-05-30,19.863420,21.245222,18.561646,20.473988,20.473988,1947583708
2021-05-31,20.477188,23.430927,19.097073,23.430927,23.430927,2651300356
2021-06-01,23.296970,23.516838,21.745428,22.810846,22.810846,2230220978
2021-06-02,22.847124,26.844893,22.684246,25.957727,25.957727,2962777621
2021-06-03,25.941643,28.614927,25.750546,27.013458,27.013458,2803059246
2021-06-04,26.987314,26.987314,23.707581,25.008299,25.008299,2801117143
2021-06-05,25.021383,26.388992,23.064758,23.816771,23.816771,2102969701
2021-06-06,23.793795,24.458090,23.624956,24.201599,24.201599,1187622849
2021-06-07,24.202633,25.279028,21.432226,21.626959,21.626959,1861117892
2021-06-08,21.703253,22.271933,19.663782,21.745270,21.745270,2653898124
2021-06-09,21.661722,23.283066,20.435955,23.184938,23.184938,2220005781
2021-06-10,23.200251,24.551924,22.106970,22.684816,22.684816,2114395058
2021-06-11,22.683626,23.192602,20.515980,20.985857,20.985857,1517304438
2021-06-12,20.963896,21.257568,19.521172,20.777037,20.777037,1455506948
2021-06-13,20.755634,22.401642,19.993820,22.076334,22.076334,1233102638
2021-06-14,22.044922,26.031012,21.305422,22.205357,22.205357,1232810594
2021-06-15,25.186892,25.985241,23.648100,24.760836,24.760836,3151346883
2021-06-16,23.969503,24.540514,22.575315,22.972176,22.972176,1694813679
2021-06-17,23.017530,23.996916,22.015537,22.511454,22.511454,1236017502
2021-06-18,22.547190,22.565636,20.273529,21.398895,21.398895,1406342364
2021-06-19,21.450775,21.654121,20.313393,20.355942,20.355942,997553727
2021-06-20,20.263674,21.017651,18.952503,20.672363,20.672363,1309501356
2021-06-21,20.638241,20.776974,15.381439,15.769904,15.769904,2426849565
2021-06-22,15.723164,16.935104,13.056847,14.652412,14.652412,3026165113
2021-06-23,14.659879,16.801208,14.008465,16.142490,16.142490,2060945482
2021-06-24,15.810255,16.594536,14.753929,16.253658,16.253658,1163182954
2021-06-25,16.232014,16.721203,14.467696,14.467696,14.467696,1273917013
2021-06-26,14.441859,14.991236,13.645801,14.499612,14.499612,1135392300
2021-06-27,14.519034,15.040333,14.064211,15.015594,15.015594,982313261
2021-06-28,15.035586,16.032860,14.682418,15.740378,15.740378,1109200887
2021-06-29,15.776033,17.031670,15.738138,16.253370,16.253370,1342798978
2021-06-30,16.307409,16.622644,15.105000,16.402195,16.402195,1208316036
2021-07-01,16.414341,16.414341,14.895052,15.278964,15.278964,883647161
2021-07-02,15.219061,15.469187,14.675115,15.340774,15.340774,753194773
2021-07-03,15.321934,15.776978,15.068263,15.553716,15.553716,711235057
2021-07-04,15.553584,16.579445,15.221813,16.014027,16.014027,752075893
2021-07-05,15.996540,15.996540,14.788740,15.235582,15.235582,844844586
2021-07-06,15.240785,16.162344,15.210810,16.143564,16.143564,1001573398
2021-07-07,16.136374,17.674274,16.101461,16.857790,16.857790,1424247756
2021-07-08,16.877674,16.879568,15.005345,15.337748,15.337748,1116757295
2021-07-09,15.310519,15.901407,14.853454,15.669269,15.669269,822381786
2021-07-10,15.681146,15.982070,15.080467,15.290839,15.290839,664082424
2021-07-11,15.284208,15.714939,15.164154,15.482435,15.482435,543030842
2021-07-12,15.491078,15.649907,14.437862,14.873133,14.873133,668145499
2021-07-13,14.860332,15.094985,14.029666,14.189650,14.189650,607013676
2021-07-14,14.195370,14.205731,13.198355,13.799570,13.799570,859077648
2021-07-15,13.809198,14.103684,12.761530,13.084849,13.084849,766661233
2021-07-16,13.074950,13.311600,12.015724,12.053826,12.053826,810693173
2021-07-17,12.027476,12.735907,11.748999,12.292176,12.292176,851659386
2021-07-18,12.298962,12.934033,12.274255,12.682146,12.682146,675122783
2021-07-19,12.658315,12.743031,11.363264,11.425251,11.425251,870751781
2021-07-20,11.458398,11.546499,10.421495,10.981212,10.981212,940409268
2021-07-21,10.963041,12.847417,10.688973,12.305879,12.305879,1230601624
2021-07-22,12.325520,13.340933,11.861371,13.161491,13.161491,1044329360
2021-07-23,13.167067,13.494526,12.360314,13.397968,13.397968,955080499
2021-07-24,13.391894,14.039612,13.138667,13.805341,13.805341,886579432
2021-07-25,13.777481,13.833035,13.095837,13.712600,13.712600,777347324
2021-07-26,13.739114,15.288157,13.662253,13.951712,13.951712,1793449168
2021-07-27,13.933467,14.532207,13.398345,14.376072,14.376072,1125369355
2021-07-28,14.401078,14.741688,13.972804,14.538835,14.538835,1108934437
2021-07-29,14.530527,15.378659,14.295146,15.236948,15.236948,1062263753
2021-07-30,15.257332,15.838523,14.438772,15.838523,15.838523,1137541991
2021-07-31,15.795484,17.002420,15.609441,16.847204,16.847204,1264877872
2021-08-01,16.783762,19.867767,16.598808,18.413965,18.413965,2765314958
2021-08-02,18.431353,18.831837,17.609724,18.017284,18.017284,1663229216
2021-08-03,18.008831,18.513397,16.866259,17.336826,17.336826,1323763207
2021-08-04,17.418772,19.523396,17.130821,19.163094,19.163094,1596864082
2021-08-05,19.157345,19.451784,17.908806,19.132372,19.132372,1640748887
2021-08-06,19.126932,20.759222,18.550566,20.400679,20.400679,1714827721
2021-08-07,20.421259,21.682161,20.089033,20.967094,20.967094,1715197695
2021-08-08,20.967562,21.171062,19.247997,19.676132,19.676132,1319824174
2021-08-09,19.661148,21.248898,18.735897,20.620972,20.620972,1388957425
2021-08-10,20.581572,21.388754,20.124872,20.608009,20.608009,1436590205
2021-08-11,20.619293,22.396412,20.552658,21.402422,21.402422,1858448703
2021-08-12,21.378454,22.278870,19.957048,20.754807,20.754807,1646177585
2021-08-13,20.790308,22.714149,20.552851,22.714149,22.714149,1463855800
2021-08-14,22.725380,23.477127,21.871506,22.861027,22.861027,1618443546
2021-08-15,22.858994,23.337629,21.872826,23.174017,23.174017,1302613173
2021-08-16,23.169600,25.648554,22.900766,24.535856,24.535856,2668518584
2021-08-17,24.432089,27.387135,23.086954,23.533640,23.533640,3257290651
2021-08-18,23.518677,25.132393,22.729355,23.948135,23.948135,2397153468
2021-08-19,23.887037,26.806604,23.480202,26.548628,26.548628,2276827143
2021-08-20,26.551378,28.436684,26.123295,28.146954,28.146954,2387493287
2021-08-21,28.165449,29.349266,27.540232,27.873337,27.873337,2047070057
2021-08-22,27.886717,28.523918,26.605053,27.736874,27.736874,1752533688
2021-08-23,27.694242,28.639219,27.376120,27.891310,27.891310,1729002173
2021-08-24,27.927942,28.166487,24.428972,25.081446,25.081446,2018934382
2021-08-25,25.100426,26.528032,24.611122,25.935373,25.935373,1846569890
2021-08-26,25.998190,26.382315,23.559156,23.981495,23.981495,1685733118
2021-08-27,23.962322,26.735603,23.462704,26.569754,26.569754,1736385099
2021-08-28,26.568514,26.752275,25.495516,25.966742,25.966742,1084058904
2021-08-29,25.967539,26.468410,25.315912,25.732918,25.732918,1004630100
2021-08-30,25.733837,27.564707,24.417465,26.044720,26.044720,1847373258
2021-08-31,26.046707,31.908222,25.681646,31.470020,31.470020,5433775562
2021-09-01,31.454428,33.782982,29.683525,33.139481,33.139481,3610653475
2021-09-02,33.187469,33.187469,31.360918,31.814713,31.814713,2159617235
2021-09-03,31.800776,34.006435,31.057369,33.674274,33.674274,2402724194
2021-09-04,33.575996,34.062569,32.111290,32.417515,32.417515,1508568851
2021-09-05,32.383621,34.744087,32.037807,34.408791,34.408791,1731805767
2021-09-06,34.426655,35.014164,32.642757,34.311203,34.311203,2185610406
2021-09-07,34.333874,35.670620,22.762300,27.825745,27.825745,5554694141
2021-09-08,27.877996,28.866243,25.356224,27.708794,27.708794,3210808968
2021-09-09,27.206137,31.800285,27.075872,29.835569,29.835569,3007862034
2021-09-10,29.817101,32.568165,28.109940,29.215357,29.215357,3735477033
2021-09-11,29.178246,32.052071,28.332056,31.594603,31.594603,2273035757
2021-09-12,31.631861,36.302341,30.696190,35.774338,35.774338,4160379169
2021-09-13,36.231556,37.609951,33.044006,34.153503,34.153503,6641129472
